channel_flux_adjusted,blanket_flux_adjusted,energy_filter_values
0.0,0.0,0.0087096
0.0,0.0,0.0091201
0.0,0.0,0.0095499
0.0,0.0,0.01
0.0,0.0,0.010471
0.0,0.0,0.010965
0.0,0.0,0.011482
0.0,0.0,0.012023
0.0,0.0,0.012589
0.0,0.0,0.013183
0.0,0.0,0.013804
0.0,0.0,0.014454
0.0,0.0,0.015136
0.0,0.0,0.015849
0.0,0.0,0.016596
0.0,0.0,0.017378
0.0,0.0,0.018197
0.0,0.0,0.019055
0.0,0.0,0.019953
0.0,0.0,0.020893
0.0,0.0,0.021878
0.0,0.0,0.022909
0.0,0.0,0.023988
0.0,0.0,0.025119
0.0,0.0,0.026303
0.0,0.0,0.027542
0.0,0.0,0.02884
0.0,0.0,0.0302
0.0,0.0,0.031623
0.0,0.0,0.033113
0.0,0.0,0.034674
0.0,0.0,0.036308
0.0,0.0,0.038019
0.0,0.0,0.039811
0.0,0.0,0.041687
0.0,0.0,0.043652
0.0,0.0,0.045709
0.0,0.0,0.047863
0.0,0.0,0.050119
0.0,0.0,0.052481
0.0,0.0,0.054954
0.0,0.0,0.057544
0.0,0.0,0.060256
0.0,0.0,0.063096
0.0,0.0,0.066069
0.0,0.0,0.069183
0.0,0.0,0.072444
0.0,0.0,0.075858
0.0,0.0,0.079433
0.0,0.0,0.083176
0.0,0.0,0.087096
0.0,0.0,0.091201
0.0,0.0,0.095499
0.0,0.0,0.1
0.0,0.0,0.10471
0.0,0.0,0.10965
0.0,0.0,0.11482
0.0,0.0,0.12023
0.0,0.0,0.12589
0.0,0.0,0.13183
0.0,0.0,0.13804
0.0,0.0,0.14454
0.0,0.0,0.15136
0.0,0.0,0.15849
0.0,0.0,0.16596
0.0,0.0,0.17378
0.0,0.0,0.18197
0.0,0.0,0.19055
0.0,0.0,0.19953
0.0,0.0,0.20893
0.0,0.0,0.21878
0.0,0.0,0.22909
0.0,0.0,0.23988
0.0,0.0,0.25119
0.0,0.0,0.26303
0.0,0.0,0.27542
0.0,0.0,0.2884
0.0,0.0,0.302
0.0,0.0,0.31623
0.0,0.0,0.33113
0.0,0.0,0.34674
0.0,0.0,0.36308
0.0,0.0,0.38019
0.0,0.0,0.39811
0.0,0.0,0.41687
0.0,0.0,0.43652
0.0,0.0,0.45709
0.0,0.0,0.47863
0.0,0.0,0.50119
0.0,0.0,0.52481
0.0,0.0,0.54954
0.0,0.0,0.57544
0.0,0.0,0.60256
0.0,0.0,0.63096
0.0,0.0,0.66069
0.0,0.0,0.69183
0.0,0.0,0.72444
0.0,0.0,0.75858
0.0,0.0,0.79433
0.0,0.0,0.83176
0.0,0.0,0.87096
0.0,0.0,0.91201
0.0,0.0,0.95499
0.0,0.0,1.0
0.0,0.0,1.0471
0.0,0.0,1.0965
0.0,0.0,1.1482
0.0,0.0,1.2023
0.0,0.0,1.2589
0.0,0.0,1.3183
0.0,0.0,1.3804
0.0,1.3828111345513145e-15,1.4454
0.0,2.461826879630298e-16,1.5136
0.0,0.0,1.5849
0.0,0.0,1.6596
0.0,4.51696202068749e-17,1.7378
0.0,0.0,1.8197
0.0,0.0,1.9055
9.974913907407163e-14,5.949401579616604e-16,1.9953
0.0,0.0,2.0893
0.0,1.1977609359530935e-15,2.1878
1.1026407913209717e-14,5.495790388828827e-15,2.2909
0.0,1.6345483142757709e-15,2.3988
0.0,3.5366920149538594e-15,2.5119
0.0,2.5820187384570862e-15,2.6303
0.0,2.678019660535619e-15,2.7542
0.0,5.987215277314106e-15,2.884
4.400235992622842e-14,0.0,3.02
0.0,2.8757000867973897e-15,3.1623
1.0036455635359288e-13,1.3301732040335237e-14,3.3113
0.0,9.08129308855931e-15,3.4674
0.0,5.874300826656575e-15,3.6308
1.1061197899637429e-13,3.4785821267556275e-15,3.8019
0.0,1.2034414635138483e-14,3.9811
1.7343319795445307e-14,9.953740170478302e-15,4.1687
7.420283926573911e-14,1.232065068758033e-14,4.3652
0.0,1.6337763194811676e-14,4.5709
1.7604434464973783e-13,1.9836226836020482e-14,4.7863
1.4467119840476213e-13,1.3870583080644813e-14,5.0119
0.0,1.2364886766166175e-14,5.2481
2.2828055920631754e-13,2.451404262890995e-14,5.4954
1.0247541212696745e-13,2.3486480754720178e-14,5.7544
1.7077822104366186e-13,3.061221065727651e-14,6.0256
2.764243600246975e-13,3.3052112044072586e-14,6.3096
6.120352720849192e-14,3.8130894785495423e-14,6.6069
1.3910485223716404e-13,4.3565648125844006e-14,6.9183
2.0361282749395807e-13,3.9086983583378045e-14,7.2444
2.698501990204661e-13,5.2367347890429776e-14,7.5858
3.104569814505383e-13,6.657860841426469e-14,7.9433
2.784895174074609e-13,7.186900233213773e-14,8.3176
2.9967384936464726e-13,5.3464434423976446e-14,8.7096
3.985803191019895e-13,7.991704688013608e-14,9.1201
6.370553497296184e-13,8.611673904812841e-14,9.5499
2.2646384004218497e-13,9.894406717904561e-14,10.0
2.8084278172595836e-13,7.310290180922408e-14,10.471
4.586310762013834e-13,1.0665679866129641e-13,10.965
3.596800778868184e-13,1.0391358485008717e-13,11.482
6.242460540032228e-13,1.151797389770939e-13,12.023
1.0563013779584424e-12,1.1718547932290668e-13,12.589
7.476017244473653e-13,1.2044330194957125e-13,13.183
7.735656686828462e-13,1.6548135748155295e-13,13.804
5.706252102704793e-13,1.7258193963575216e-13,14.454
4.1086091666101025e-13,1.7783349827463156e-13,15.136
9.158748278664643e-13,1.7849602670702646e-13,15.849
6.806345044798412e-13,2.1190713316927595e-13,16.596
4.202582562208772e-13,2.355211616159928e-13,17.378
4.1214045731609037e-13,2.1859734913158322e-13,18.197
5.448237756473425e-13,2.0537337279804164e-13,19.055
1.7131510013294182e-12,2.8657484762770273e-13,19.953
1.1360392326622544e-12,3.2129298923143906e-13,20.893
8.257776120978977e-13,3.212551617010926e-13,21.878
1.3536623206723347e-12,3.048764391579619e-13,22.909
1.7222167126584364e-12,3.1415531241113556e-13,23.988
1.5049397260662678e-12,3.8276750592663803e-13,25.119
2.041838727551483e-12,3.866751572497161e-13,26.303
1.4515100897508467e-12,4.2538516071067424e-13,27.542
1.7128877999941699e-12,4.104494640288306e-13,28.84
1.2857956587857569e-12,4.081635387704031e-13,30.2
1.1431975752832488e-12,5.083166421329098e-13,31.623
1.5573560122713107e-12,5.617144177799058e-13,33.113
2.28691778011025e-12,4.703248894590485e-13,34.674
2.109444332056509e-12,5.466003131478329e-13,36.308
2.728442189433585e-12,5.915494249958721e-13,38.019
2.2563610189822316e-12,5.958186207013182e-13,39.811
2.4132756736210155e-12,6.183576772908828e-13,41.687
2.148935381707239e-12,6.116563685837256e-13,43.652
2.966123398766652e-12,6.27419268050458e-13,45.709
2.5139401976705457e-12,7.725234820503277e-13,47.863
3.765054003800121e-12,7.662988946371491e-13,50.119
3.399506661096068e-12,7.992186839518756e-13,52.481
3.0667392855583146e-12,8.674197629147334e-13,54.954
3.972077326554553e-12,8.405036037283038e-13,57.544
2.837296941993311e-12,8.94169410327418e-13,60.256
4.129295335249546e-12,8.940732024370294e-13,63.096
3.3121683501902837e-12,9.941969388547413e-13,66.069
4.083528461564077e-12,1.0294263442832818e-12,69.183
4.420311282454772e-12,1.0067163189656499e-12,72.444
4.4879757250184775e-12,9.21799395863711e-13,75.858
4.529739816823644e-12,1.1055973349363301e-12,79.433
4.838258184709926e-12,1.1109934525296028e-12,83.176
4.1608562074700814e-12,1.2491666404480573e-12,87.096
4.343121951659122e-12,1.233811314639476e-12,91.201
5.447554603219873e-12,1.1726730619644993e-12,95.499
5.460530707969935e-12,1.2244166029761518e-12,100.0
5.50763958779341e-12,1.387192601063945e-12,104.71
5.951374361776789e-12,1.3600590212432397e-12,109.65
5.4006158693597394e-12,1.3716525382227615e-12,114.82
6.609264364342618e-12,1.480486762831674e-12,120.23
5.525754819026698e-12,1.6441844227543956e-12,125.89
8.543315731050257e-12,1.4403877073799818e-12,131.83
7.762264163530225e-12,1.5241518930791668e-12,138.04
6.675123140195059e-12,1.5925387013518585e-12,144.54
7.304460602053684e-12,1.5545124610471298e-12,151.36
6.736653861020736e-12,1.5945917802083144e-12,158.49
6.667407076781252e-12,1.697689537760468e-12,165.96
8.298440632951954e-12,1.7825239529500783e-12,173.78
7.624087532196783e-12,1.7696405999212477e-12,181.97
8.826745735371557e-12,1.840231880949776e-12,190.55
1.0353059730734983e-11,1.768842850515794e-12,199.53
8.936305823966454e-12,1.94083114121339e-12,208.93
8.985669476543768e-12,1.9556985420128933e-12,218.78
1.1384579229078543e-11,2.0893218550507633e-12,229.09
9.697686193504847e-12,1.9425433613980854e-12,239.88
1.0336422412529241e-11,2.0682833694857617e-12,251.19
1.166225335984251e-11,2.1697951418282887e-12,263.03
1.0663174626834732e-11,2.043025585977732e-12,275.42
1.1822155551355634e-11,2.1568074513376897e-12,288.4
1.2669090496497441e-11,2.3685129281323274e-12,302.0
1.3157821390426598e-11,2.207390872168242e-12,316.23
1.348598169112763e-11,2.3470510075571907e-12,331.13
1.3410589349770892e-11,2.317022769652041e-12,346.74
1.5588128759441357e-11,2.4568326622586576e-12,363.08
1.3502568114507956e-11,2.4766291595741835e-12,380.19
1.5527704709204394e-11,2.386079111801917e-12,398.11
1.2620042983255517e-11,2.5586985577834803e-12,416.87
1.4397062167408886e-11,2.434361586944573e-12,436.52
1.4982521885199966e-11,2.614936884577058e-12,457.09
1.7463086089558045e-11,2.62671119789352e-12,478.63
1.487095003709896e-11,2.587553926101638e-12,501.19
1.3331124744949233e-11,2.6238855276224795e-12,524.81
1.8060336672479253e-11,2.6961425016396122e-12,549.54
1.66866364635294e-11,2.905728522922554e-12,575.44
1.794050601790739e-11,2.996089160962302e-12,602.56
1.8782031042747914e-11,2.8517685111498482e-12,630.96
1.798288333639191e-11,2.8716619090623216e-12,660.69
1.6024181890406705e-11,2.8483124342513566e-12,691.83
2.0209509823397164e-11,3.0114701625049413e-12,724.44
2.3752777726228898e-11,2.8700275874404073e-12,758.58
1.84599165140597e-11,3.0137657195871958e-12,794.33
2.068942129696299e-11,2.9308305662124644e-12,831.76
2.1416627718913715e-11,2.9904942768369752e-12,870.96
2.1791899721764806e-11,3.2590504452797486e-12,912.01
1.9647183882982963e-11,3.074972828571901e-12,954.99
2.2636693356025605e-11,3.0445363365295913e-12,1000.0
2.1985509412039215e-11,3.2554148205933986e-12,1047.1
2.3253309835758803e-11,3.262474781370031e-12,1096.5
2.448473759104817e-11,3.187228186895959e-12,1148.2
2.7046322052123516e-11,3.1820544288827025e-12,1202.3
2.9747324377247396e-11,3.3541068788356942e-12,1258.9
2.574329080178991e-11,3.02282325969906e-12,1318.3
2.2901491476915054e-11,3.301526503538459e-12,1380.4
2.7261087404411166e-11,3.295243270178639e-12,1445.4
2.6439069721128817e-11,3.227977600273343e-12,1513.6
3.014898877150034e-11,3.440341718351993e-12,1584.9
3.121800829312408e-11,3.2709937382212697e-12,1659.6
2.835433503191413e-11,3.290240759982574e-12,1737.8
2.8593983126778115e-11,3.248382210830894e-12,1819.7
2.8138952328634898e-11,3.4623029141331037e-12,1905.5
2.8098124100484797e-11,3.3765998495970082e-12,1995.3
2.8902866998422763e-11,3.643393214986091e-12,2089.3
2.5837508453505562e-11,3.3884424955274242e-12,2187.8
2.7424718239159435e-11,3.381170519360175e-12,2290.9
3.006322028014343e-11,3.4754767297456117e-12,2398.8
2.376858017293407e-11,3.366785979121834e-12,2511.9
2.15438593951632e-11,3.5683335056461075e-12,2630.3
2.1847296849819933e-11,3.4205434277079436e-12,2754.2
1.9624387641420977e-11,3.4864952825351406e-12,2884.0
1.4780156047542224e-11,3.4154196926510886e-12,3020.0
1.704720354147055e-11,3.324343143008217e-12,3162.3
1.6327950321090013e-11,3.484409661767045e-12,3311.3
1.1663738803175284e-11,3.3817392623166576e-12,3467.4
9.48604981360855e-12,3.4003010404785164e-12,3630.8
8.073760044890384e-12,3.2266706194675967e-12,3801.9
5.828233477678367e-12,3.2442958631304137e-12,3981.1
4.714968204575073e-12,3.3008798220751425e-12,4168.7
5.988309432113404e-12,3.4018058879682627e-12,4365.2
8.388992237406658e-12,3.3925815096486633e-12,4570.9
8.82406447541326e-12,3.5682528061871137e-12,4786.3
9.556217333883317e-12,3.673369309247666e-12,5011.9
1.0376169546535153e-11,3.597619694061295e-12,5248.1
1.2584875223611388e-11,3.685224490864555e-12,5495.4
1.1265589059889255e-11,3.5621645540827697e-12,5754.4
1.2300928915108761e-11,3.55287378691961e-12,6025.6
1.2511137761084808e-11,3.500839500274529e-12,6309.6
1.1017745096159349e-11,3.486677032855181e-12,6606.9
1.3385438886329403e-11,3.5906353425419933e-12,6918.3
1.460394918734552e-11,3.518124325283899e-12,7244.4
2.0826155746742882e-11,3.926791099919979e-12,7585.8
3.12365819504018e-11,3.95104624955126e-12,7943.3
3.140400150975715e-11,4.050366556165428e-12,8317.6
2.1182838528485517e-11,3.8701792505652636e-12,8709.6
1.6672987813044204e-11,3.949356952202133e-12,9120.1
1.3819974615509706e-11,3.786133660779552e-12,9549.9
9.96902145501547e-12,3.707677987744265e-12,10000.0
9.077091560219995e-12,3.6256245098523256e-12,10471.0
1.0774347739628467e-11,3.802271245005456e-12,10965.0
1.1684254353801209e-11,3.780967215275994e-12,11482.0
1.140564867702354e-11,3.709302163413801e-12,12023.0
1.2241557418442217e-11,3.8969246473341384e-12,12589.0
1.1845049220165746e-11,3.8362310079162795e-12,13183.0
1.5448855276890978e-11,4.054579806618713e-12,13804.0
1.5689005521291746e-11,4.017292297702043e-12,14454.0
1.6286493351433455e-11,3.984473603087937e-12,15136.0
1.4030768698572131e-11,4.149581966985183e-12,15849.0
1.5704192561192678e-11,3.893822220717586e-12,16596.0
2.1095070868664707e-11,4.017173167284285e-12,17378.0
1.794077045911621e-11,4.031318718945991e-12,18197.0
2.3474700449084752e-11,4.217896118794749e-12,19055.0
2.857564503213008e-11,4.405298495796789e-12,19953.0
3.142295169204456e-11,4.444877654865997e-12,20893.0
2.238913833673861e-11,4.52011512021236e-12,21878.0
2.7073394478825977e-11,4.270607314961338e-12,22909.0
2.8466239181042297e-11,4.422315047848174e-12,23988.0
2.372092906231588e-11,3.2622318770021872e-12,25119.0
8.84330707967809e-12,7.53590177391773e-13,26303.0
2.4825359392807118e-11,2.6352974471117996e-12,27542.0
2.9913012844712386e-11,3.588030797650995e-12,28840.0
3.4940646195597695e-11,4.085719206728783e-12,30200.0
3.428818828038382e-11,4.150590110121815e-12,31623.0
4.385779268787304e-11,4.400640590139227e-12,33113.0
4.629677541198745e-11,4.38326158647768e-12,34674.0
4.067088867816796e-11,4.391850879889525e-12,36308.0
5.160154039974307e-11,4.68469762917225e-12,38019.0
3.8261915328189756e-11,4.555157378917689e-12,39811.0
4.1032414677922835e-11,4.262318759046103e-12,41687.0
4.186767172357782e-11,3.677270786723915e-12,43652.0
3.3066579589017353e-11,2.2506429178355434e-12,45709.0
1.1308775733570253e-11,7.52737370034288e-13,47863.0
3.2656392316948894e-11,2.4287161346379777e-12,50119.0
3.356609939193044e-11,3.804084668772393e-12,52481.0
4.835713460723705e-11,4.2424410703677806e-12,54954.0
8.446574038164453e-11,5.0767358685594074e-12,57544.0
5.378518947977665e-11,4.492396849041928e-12,60256.0
3.3855305231886776e-11,4.092298265088721e-12,63096.0
3.006595512153829e-11,4.297736849102364e-12,66069.0
3.71036399865877e-11,3.978509773512299e-12,69183.0
4.4863458305251366e-11,4.477525944490851e-12,72444.0
5.98734065685574e-11,4.141318319615244e-12,75858.0
4.695608338799082e-11,3.802574400910093e-12,79433.0
4.36313793197718e-11,3.2770991732445933e-12,83176.0
2.8960756560953524e-11,2.2031785369282072e-12,87096.0
2.3859396407381552e-11,1.407547442746132e-12,91201.0
1.8604085831496016e-11,9.850194613615568e-13,95499.0
2.438252465605748e-11,1.1394548593519377e-12,100000.0
3.343300068044347e-11,1.6141388833062363e-12,104710.0
3.1937678214202167e-11,1.969983943606565e-12,109650.0
3.073455280924311e-11,2.329421849874007e-12,114820.0
3.030802594840592e-11,2.506681297713812e-12,120230.0
4.0235029263566485e-11,2.824099869816212e-12,125890.0
4.360099242293235e-11,2.7372021504804568e-12,131830.0
3.6335559840677514e-11,2.8550592904521023e-12,138040.0
5.433821366760825e-11,3.1779627222120833e-12,144540.0
5.029959190759529e-11,2.7547733647148148e-12,151360.0
3.7284800498902714e-11,2.690186910861805e-12,158490.0
3.504822663028871e-11,2.703089942220824e-12,165960.0
3.38332135133152e-11,2.4700001888361854e-12,173780.0
2.7043816249818148e-11,2.128763040683488e-12,181970.0
3.450756759938039e-11,2.1188840985468023e-12,190550.0
2.2660588045234882e-11,1.7413429635304455e-12,199530.0
2.515174317927575e-11,1.461776082492663e-12,208930.0
2.58502088802476e-11,1.3009754597238782e-12,218780.0
1.900001872036266e-11,9.690960138518404e-13,229090.0
1.6314463389858305e-11,9.497394251980573e-13,239880.0
1.4345361822154185e-11,7.534368202791492e-13,251190.0
1.585894622723221e-11,5.909539865607789e-13,263030.0
1.6502093237513107e-11,7.080901398791734e-13,275420.0
1.9155395958299786e-11,9.331023302226593e-13,288400.0
1.843579990087218e-11,9.970273456635987e-13,302000.0
1.965079248738627e-11,1.03675348042735e-12,316230.0
2.0946498295805762e-11,1.1769213815477268e-12,331130.0
2.1071132707405127e-11,1.2343331085624226e-12,346740.0
2.3422636943120384e-11,1.2612779274165781e-12,363080.0
2.3110936441554387e-11,1.366710447879975e-12,380190.0
2.5603635573975217e-11,1.5425468953566309e-12,398110.0
2.580756150145375e-11,1.4675560331476682e-12,416870.0
3.1309792106998387e-11,1.8960815892847066e-12,436520.0
3.657128857624517e-11,2.4032043769206154e-12,457090.0
3.676664872271216e-11,2.4593358675475053e-12,478630.0
3.1814207807817474e-11,2.371076341854209e-12,501190.0
4.094677277442426e-11,2.61300293206062e-12,524810.0
4.363680260038001e-11,2.8914724206845747e-12,549540.0
3.750464953521113e-11,2.5861496180221673e-12,575440.0
4.154440306843554e-11,2.287059676003734e-12,602560.0
4.2284682145080025e-11,2.7628911156167612e-12,630960.0
4.089436437774949e-11,3.121149265696247e-12,660690.0
4.1806650973824704e-11,3.1948198821156227e-12,691830.0
4.291517044682776e-11,2.8505867626595857e-12,724440.0
4.0834413584881114e-11,2.778212767264984e-12,758580.0
3.55814579898266e-11,2.5217714274783257e-12,794330.0
3.528171712466739e-11,2.5005811987695064e-12,831760.0
3.54252671663909e-11,2.4275786950349054e-12,870960.0
3.042344938579638e-11,2.1472172393435346e-12,912010.0
3.462653955304957e-11,2.248683421213985e-12,954990.0
3.540919452520744e-11,2.4539406738426236e-12,1000000.0
3.4930258456821476e-11,2.3831427632615525e-12,1047100.0
3.178942274793793e-11,2.1407122940809498e-12,1096500.0
3.076796262853753e-11,2.285451491028939e-12,1148200.0
2.775142595658008e-11,1.9043779610663115e-12,1202300.0
2.49805246714749e-11,1.8647252314279478e-12,1258900.0
2.6127322683596537e-11,2.1250765297507867e-12,1318300.0
3.172143401194043e-11,1.9326421947616298e-12,1380400.0
2.6888149395518883e-11,2.108351125050246e-12,1445400.0
2.6663216679231376e-11,1.8704161360424114e-12,1513600.0
2.123201306676128e-11,1.920110164053498e-12,1584900.0
2.36390643066173e-11,2.029019113911301e-12,1659600.0
2.2153774802712326e-11,2.1965663806296056e-12,1737800.0
2.5335940865005694e-11,2.2501992300688463e-12,1819700.0
1.7859817642248914e-11,1.7016928323802858e-12,1905500.0
1.8549619263434423e-11,1.698567131145628e-12,1995300.0
2.1024808154177696e-11,1.979059054033597e-12,2089300.0
1.7547337139346117e-11,1.6994882868063023e-12,2187800.0
1.71769175216488e-11,1.7590463390270677e-12,2290900.0
1.9448437633307465e-11,1.5814024029682905e-12,2398800.0
1.5573268269100236e-11,1.5098278557220871e-12,2511900.0
1.65547272418846e-11,1.3739615448010723e-12,2630300.0
1.3305039429561556e-11,1.3699512403768426e-12,2754200.0
1.2950700154632662e-11,1.5839575511853648e-12,2884000.0
1.5048203632649002e-11,1.3810947976839834e-12,3020000.0
1.3502077236413378e-11,1.256025502603152e-12,3162300.0
1.4506041075082096e-11,1.3076683051679991e-12,3311300.0
1.248959319218832e-11,1.2429412306313808e-12,3467400.0
1.2127126319960062e-11,1.3471184266968624e-12,3630800.0
1.044636429491955e-11,1.1049515918130108e-12,3801900.0
1.1312951391737031e-11,1.1540674443903792e-12,3981100.0
1.07201408665576e-11,1.102388268883625e-12,4168700.0
1.1110948400849995e-11,1.0899562672618187e-12,4365200.0
1.1139532119501716e-11,1.0203476285789048e-12,4570900.0
1.0000663143146267e-11,1.189076941211658e-12,4786300.0
8.631786511286572e-12,1.0557194348607344e-12,5011900.0
8.710898514038198e-12,1.2119343370148416e-12,5248100.0
9.879785066390116e-12,1.0828964806636886e-12,5495400.0
7.671105926651386e-12,9.026852474707471e-13,5754400.0
9.471525179629465e-12,9.856394828131126e-13,6025600.0
1.0424410957024296e-11,9.953307156783251e-13,6309600.0
1.0670921295586427e-11,9.829761170672304e-13,6606900.0
8.365957801716967e-12,9.704591417878854e-13,6918300.0
8.788010535185953e-12,1.0084526010115796e-12,7244400.0
8.371067165455708e-12,9.145888387960508e-13,7585800.0
8.488327871156988e-12,9.300285397236497e-13,7943300.0
8.100044644970525e-12,9.565774409959142e-13,8317600.0
7.626795893150192e-12,9.021152334950364e-13,8709600.0
7.648440055887306e-12,1.0053203299143032e-12,9120100.0
6.298413135338574e-12,1.0778695715158746e-12,9549900.0
3.17030637533601e-12,5.05174233536214e-13,10000000.0
2.8130643680362643e-12,4.602101552284435e-13,10200000.0
2.578626835076161e-12,4.852300275397427e-13,10400000.0
2.519666631599826e-12,4.063641251173691e-13,10600000.0
4.392330415135619e-12,5.704485217928847e-13,10800000.0
3.021005417500805e-12,5.330750822170318e-13,11000000.0
4.580673603259882e-12,4.795289211507623e-13,11200000.0
3.878079176448372e-12,6.083328390997783e-13,11400000.0
4.8944661093684336e-12,7.440496091742365e-13,11600000.0
2.88880662535292e-12,6.944004777402059e-13,11800000.0
6.193176657991663e-12,8.650383721176914e-13,12000000.0
5.85821971843257e-12,1.072022714416745e-12,12200000.0
5.500545044169073e-12,1.0290903336600862e-12,12400000.0
8.941151126582765e-12,1.2950519985853337e-12,12600000.0
1.0079349516377544e-11,1.2620879353747108e-12,12800000.0
1.1404843286746424e-11,1.318044382748791e-12,13000000.0
1.1110074187282967e-11,1.5104936038114764e-12,13200000.0
1.3481632098031646e-11,1.773567786809727e-12,13400000.0
1.2221569571927738e-11,2.4271786750560885e-12,13600000.0
2.903072469053241e-11,3.967375563436479e-12,13800000.0
5.58351288313276e-10,1.4184508501950191e-11,14000000.0
0.0,0.0,14200000.0
0.0,0.0,14400000.0
0.0,0.0,14600000.0
0.0,0.0,14800000.0
0.0,0.0,15000000.0
0.0,0.0,15200000.0
0.0,0.0,15400000.0
0.0,0.0,15600000.0
0.0,0.0,15800000.0
0.0,0.0,16000000.0
0.0,0.0,16200000.0
0.0,0.0,16400000.0
0.0,0.0,16600000.0
0.0,0.0,16800000.0
0.0,0.0,17000000.0
0.0,0.0,17200000.0
0.0,0.0,17400000.0
0.0,0.0,17600000.0
0.0,0.0,17800000.0
0.0,0.0,18000000.0
0.0,0.0,18200000.0
0.0,0.0,18400000.0
0.0,0.0,18600000.0
0.0,0.0,18800000.0
0.0,0.0,19000000.0
0.0,0.0,19200000.0
0.0,0.0,19400000.0
0.0,0.0,19600000.0
0.0,0.0,19800000.0
0.0,0.0,20000000.0
