channel_flux_adjusted,blanket_flux_adjusted,energy_filter_values
0.0,0.0,0.0087096
0.0,0.0,0.0091201
0.0,0.0,0.0095499
0.0,0.0,0.01
0.0,0.0,0.010471
0.0,0.0,0.010965
0.0,0.0,0.011482
0.0,0.0,0.012023
0.0,0.0,0.012589
0.0,0.0,0.013183
0.0,0.0,0.013804
0.0,0.0,0.014454
0.0,0.0,0.015136
0.0,0.0,0.015849
0.0,0.0,0.016596
0.0,0.0,0.017378
0.0,0.0,0.018197
0.0,0.0,0.019055
0.0,0.0,0.019953
0.0,0.0,0.020893
0.0,0.0,0.021878
0.0,0.0,0.022909
0.0,0.0,0.023988
0.0,0.0,0.025119
0.0,0.0,0.026303
0.0,0.0,0.027542
0.0,0.0,0.02884
0.0,0.0,0.0302
0.0,0.0,0.031623
0.0,0.0,0.033113
0.0,0.0,0.034674
0.0,0.0,0.036308
0.0,0.0,0.038019
0.0,0.0,0.039811
0.0,0.0,0.041687
0.0,0.0,0.043652
0.0,0.0,0.045709
0.0,0.0,0.047863
0.0,0.0,0.050119
0.0,0.0,0.052481
0.0,0.0,0.054954
0.0,0.0,0.057544
0.0,0.0,0.060256
0.0,0.0,0.063096
0.0,0.0,0.066069
0.0,0.0,0.069183
0.0,0.0,0.072444
0.0,0.0,0.075858
0.0,0.0,0.079433
0.0,0.0,0.083176
0.0,0.0,0.087096
0.0,0.0,0.091201
0.0,0.0,0.095499
0.0,0.0,0.1
0.0,0.0,0.10471
0.0,0.0,0.10965
0.0,0.0,0.11482
0.0,0.0,0.12023
0.0,0.0,0.12589
0.0,0.0,0.13183
0.0,0.0,0.13804
0.0,0.0,0.14454
0.0,0.0,0.15136
0.0,0.0,0.15849
0.0,0.0,0.16596
0.0,0.0,0.17378
0.0,0.0,0.18197
0.0,0.0,0.19055
0.0,0.0,0.19953
0.0,2.382633933806994e-19,0.20893
0.0,0.0,0.21878
0.0,0.0,0.22909
0.0,0.0,0.23988
0.0,0.0,0.25119
0.0,1.6790243863533924e-18,0.26303
0.0,0.0,0.27542
0.0,2.653751582606399e-18,0.2884
0.0,5.270608988301973e-19,0.302
0.0,0.0,0.31623
0.0,2.5845306275748427e-19,0.33113
0.0,6.719501073900451e-19,0.34674
0.0,1.1361275561680614e-19,0.36308
0.0,1.2132525795843349e-18,0.38019
0.0,1.0182672393785427e-19,0.39811
0.0,4.321708246566123e-18,0.41687
0.0,4.5882978798760885e-18,0.43652
0.0,1.3353979106686714e-18,0.45709
0.0,9.202132467798646e-18,0.47863
0.0,7.531464204257874e-18,0.50119
6.927281841390553e-17,5.1813346281865826e-18,0.52481
0.0,1.1293566820631557e-17,0.54954
3.712022256575599e-17,1.4460487654532733e-17,0.57544
0.0,2.1303422094494205e-17,0.60256
3.807875741942712e-17,1.9049348798677093e-17,0.63096
6.003366797215867e-17,2.47680358907429e-17,0.66069
0.0,2.90843038406975e-17,0.69183
0.0,3.789232612912509e-17,0.72444
7.524091333285871e-17,4.2712707515120955e-17,0.75858
1.553042399772912e-16,5.332276915384952e-17,0.79433
1.9669037166267247e-16,7.965121213267475e-17,0.83176
3.215117922445896e-16,8.007213267500237e-17,0.87096
2.3260347328321645e-16,6.717448095999425e-17,0.91201
5.18951179520451e-16,9.913362586526489e-17,0.95499
2.676165712013897e-16,1.1227171135139765e-16,1.0
2.0186738454318215e-16,1.804211532970172e-16,1.0471
3.9864900021899243e-16,2.0513711467401077e-16,1.0965
5.881910159263143e-16,2.3384111114281527e-16,1.1482
1.1562939040344275e-15,3.011571212622158e-16,1.2023
1.2513508102541508e-15,3.2998268893832126e-16,1.2589
8.577175064305776e-16,3.800595881729024e-16,1.3183
1.2261475795305042e-15,4.52029785364085e-16,1.3804
1.7711949616362028e-15,4.958836519063736e-16,1.4454
1.1901213037788763e-15,5.714463024517603e-16,1.5136
9.244646817132509e-16,6.754118996147396e-16,1.5849
2.844485423728386e-15,8.092947512796448e-16,1.6596
2.377227297479278e-15,1.0311723242064473e-15,1.7378
3.527727446768679e-15,1.1521195892657694e-15,1.8197
2.995832695884083e-15,1.35723255812248e-15,1.9055
3.336819674375385e-15,1.603063340881901e-15,1.9953
4.3374076909655705e-15,1.8497004399684045e-15,2.0893
5.429448789518691e-15,2.1618949042356916e-15,2.1878
6.775968554567817e-15,2.3477403788784817e-15,2.2909
7.57208337446276e-15,2.848289814734387e-15,2.3988
9.60334798805377e-15,3.3279440761926073e-15,2.5119
8.467539537706258e-15,3.6247867966778615e-15,2.6303
1.116138437344359e-14,4.282464506691699e-15,2.7542
1.29569867094648e-14,5.0269683328965316e-15,2.884
1.4205094137173294e-14,5.859134847652871e-15,3.02
1.715125479724354e-14,6.539545302792485e-15,3.1623
1.7637351269280704e-14,7.292878839769213e-15,3.3113
2.160707073822126e-14,8.172355508347401e-15,3.4674
2.34724541297284e-14,9.69216334662719e-15,3.6308
2.605437303033975e-14,1.0573662692705964e-14,3.8019
3.0177172210657096e-14,1.2286920754913838e-14,3.9811
3.2100553905564935e-14,1.34741535574012e-14,4.1687
4.064285595817011e-14,1.531649352524617e-14,4.3652
4.2782705290760694e-14,1.7463451274579607e-14,4.5709
5.4558430637965245e-14,1.8932630258059116e-14,4.7863
6.102417801268172e-14,2.1237399810795603e-14,5.0119
6.712546720282467e-14,2.3655847201279438e-14,5.2481
8.032197780709799e-14,2.632731800021256e-14,5.4954
8.274927952915807e-14,2.9230769141097914e-14,5.7544
9.44668901659545e-14,3.193394163061448e-14,6.0256
1.0100693128954495e-13,3.587348233441025e-14,6.3096
1.0568932229119901e-13,4.0142205557573805e-14,6.6069
1.2535064802351222e-13,4.375671147831529e-14,6.9183
1.3119792375411905e-13,4.812833820752249e-14,7.2444
1.4365017715748222e-13,5.2781568065712156e-14,7.5858
1.7545739143122773e-13,5.780720850286921e-14,7.9433
1.9087696554419361e-13,6.407792365289706e-14,8.3176
2.164559685117612e-13,7.018198604734038e-14,8.7096
2.3121417869306696e-13,7.703805050104424e-14,9.1201
2.5563827608187876e-13,8.404572055043847e-14,9.5499
2.7930376137306677e-13,9.00785136474521e-14,10.0
2.980901242268608e-13,9.775213004993244e-14,10.471
3.2372801621153764e-13,1.0737277274141379e-13,10.965
3.3405258677001534e-13,1.155783659598001e-13,11.482
3.6535808181155807e-13,1.2421330197142416e-13,12.023
3.945742068554797e-13,1.3393610187183564e-13,12.589
4.1799747806557506e-13,1.4462210904631627e-13,13.183
4.5460295057413583e-13,1.556481602743304e-13,13.804
4.863211345695345e-13,1.6767949972841017e-13,14.454
5.140639428179056e-13,1.79723577037522e-13,15.136
5.666460784728008e-13,1.9372864486067167e-13,15.849
6.159808128354155e-13,2.090391259851403e-13,16.596
6.731297803403567e-13,2.2192215781427665e-13,17.378
6.904636966527703e-13,2.3609633834285845e-13,18.197
7.331289269065928e-13,2.54133485398214e-13,19.055
8.034272349854293e-13,2.6955269981713714e-13,19.953
8.874373366578197e-13,2.88922312292252e-13,20.893
9.951543448384228e-13,3.043729574937772e-13,21.878
1.0997947844574583e-12,3.249251357069888e-13,22.909
1.1718832610329262e-12,3.449476884186099e-13,23.988
1.256822559973473e-12,3.6563736522174565e-13,25.119
1.314519272156525e-12,3.8521907226096383e-13,26.303
1.5170733316176673e-12,4.0758284752829405e-13,27.542
1.6682242142740873e-12,4.2987647935899865e-13,28.84
1.7517551329663204e-12,4.566260657773638e-13,30.2
1.891224379143201e-12,4.783372170472564e-13,31.623
1.9912995558697184e-12,5.034708187019583e-13,33.113
2.0597909421550528e-12,5.285734017478367e-13,34.674
2.157401502995389e-12,5.558490888915456e-13,36.308
2.2425519371508614e-12,5.8358381793891e-13,38.019
2.312043567040871e-12,6.104636017803022e-13,39.811
2.49653796494406e-12,6.415911942195099e-13,41.687
2.5306988999956673e-12,6.70644411709568e-13,43.652
2.600422014866916e-12,6.987934457694944e-13,45.709
2.9475936554849345e-12,7.289200573484106e-13,47.863
3.2991786325881677e-12,7.618894086875364e-13,50.119
3.4658199569500186e-12,7.942672193309664e-13,52.481
3.6156847056007483e-12,8.27614326672732e-13,54.954
3.743286526107988e-12,8.609509474797495e-13,57.544
3.889923315921211e-12,8.934042832418008e-13,60.256
3.9473667007616775e-12,9.278383090111215e-13,63.096
4.177359470183884e-12,9.62399252026499e-13,66.069
4.372752421302458e-12,9.964792550058155e-13,69.183
4.4993263684174626e-12,1.0328129132086512e-12,72.444
4.675731207001817e-12,1.0676102873403185e-12,75.858
4.752926982276713e-12,1.1066220982391187e-12,79.433
4.937398069181134e-12,1.1444531300012164e-12,83.176
5.046274068510466e-12,1.1830344393203115e-12,87.096
5.1770117321396905e-12,1.215937893981826e-12,91.201
5.359654519188197e-12,1.2561148374716876e-12,95.499
5.218048773614178e-12,1.2919216761502564e-12,100.0
5.868967574150323e-12,1.3382902109025883e-12,104.71
5.983573291937294e-12,1.3770839112073698e-12,109.65
5.983056677848226e-12,1.417186468619925e-12,114.82
6.488374578128586e-12,1.4575101222861949e-12,120.23
6.6867352922733406e-12,1.5026410057649968e-12,125.89
6.840451776770138e-12,1.5403558703715856e-12,131.83
6.99734073701587e-12,1.5814057379249483e-12,138.04
7.357118633478996e-12,1.6250732711087531e-12,144.54
7.215116456742865e-12,1.6679141795515465e-12,151.36
6.840534650579207e-12,1.6974883341634734e-12,158.49
6.5170416135351406e-12,1.7312451707779233e-12,165.96
8.604425105980458e-12,1.7973104691820874e-12,173.78
7.912000018283069e-12,1.8365645305570064e-12,181.97
8.935656329977357e-12,1.8812125699498225e-12,190.55
9.525296941694387e-12,1.922693682022521e-12,199.53
9.827337496210481e-12,1.9703947613738634e-12,208.93
9.686220188330779e-12,2.0097153611924966e-12,218.78
1.0483026739694465e-11,2.050371223321668e-12,229.09
1.03457662047267e-11,2.0884233066489484e-12,239.88
1.0576064474147554e-11,2.136199736923733e-12,251.19
1.1501957569749155e-11,2.1781636103307727e-12,263.03
1.1497497590173184e-11,2.2160603281248403e-12,275.42
1.2058739777869714e-11,2.2577128509634672e-12,288.4
1.2484633829519738e-11,2.3002780723284466e-12,302.0
1.2804569078683707e-11,2.3385550569573964e-12,316.23
1.3300227036969402e-11,2.3787860397370776e-12,331.13
1.3264699343703545e-11,2.4198705829319256e-12,346.74
1.3803511966286714e-11,2.4549785362098164e-12,363.08
1.4230399281883538e-11,2.4994137117417527e-12,380.19
1.4626503304929075e-11,2.5342036678309875e-12,398.11
1.4724963315492703e-11,2.570464942976e-12,416.87
1.555787652951453e-11,2.609157084804273e-12,436.52
1.599042276663415e-11,2.6464960190136283e-12,457.09
1.5849324218898233e-11,2.681401659758191e-12,478.63
1.6380953571139617e-11,2.7178159973365184e-12,501.19
1.678792978260602e-11,2.75041937301873e-12,524.81
1.709386056940625e-11,2.7903614303822056e-12,549.54
1.7462904590203458e-11,2.8230000705074093e-12,575.44
1.802375110791338e-11,2.8587323532175214e-12,602.56
1.876709284633264e-11,2.894168818125048e-12,630.96
1.8231716898260462e-11,2.9213928767324163e-12,660.69
1.9294279272119745e-11,2.9494575862387277e-12,691.83
1.914059252385725e-11,2.985829912214577e-12,724.44
2.0591437126550523e-11,3.0168708955614336e-12,758.58
1.97764408209957e-11,3.0495164967684797e-12,794.33
2.108123332588577e-11,3.082401469630524e-12,831.76
2.1832724538004658e-11,3.110717924662242e-12,870.96
2.2426048260501667e-11,3.1334241596689014e-12,912.01
2.157088600367922e-11,3.159113528321644e-12,954.99
2.2577056921829696e-11,3.1900723644946767e-12,1000.0
2.3584367008656143e-11,3.2175484737475117e-12,1047.1
2.302972293225129e-11,3.2410374809386308e-12,1096.5
2.406263373000365e-11,3.263083967684242e-12,1148.2
2.5183836547784565e-11,3.289704235371044e-12,1202.3
2.4876826775248096e-11,3.3112733259484193e-12,1258.9
2.5582657580210912e-11,3.3282911544290247e-12,1318.3
2.315585088780836e-11,3.3204793243297882e-12,1380.4
2.52249851128689e-11,3.358962010382943e-12,1445.4
2.545937038593544e-11,3.3917663784963217e-12,1513.6
2.6686382066780174e-11,3.4108506711212642e-12,1584.9
2.7207530088332974e-11,3.4268538541135295e-12,1659.6
2.712262875653456e-11,3.445527575927198e-12,1737.8
2.7633314564370668e-11,3.4629479370294787e-12,1819.7
2.8004728351628435e-11,3.477313856701062e-12,1905.5
2.788274289934186e-11,3.491233513203944e-12,1995.3
2.704886978524366e-11,3.496171631487684e-12,2089.3
2.7410616289031268e-11,3.513375256350269e-12,2187.8
2.7152327392664327e-11,3.517264516777708e-12,2290.9
2.6593724201368935e-11,3.5211869512888158e-12,2398.8
2.5495660320108565e-11,3.5186061256707533e-12,2511.9
2.4151189678593788e-11,3.5147355867863523e-12,2630.3
2.285157997001814e-11,3.5180053557776546e-12,2754.2
2.0959716520269957e-11,3.5092014013472733e-12,2884.0
1.8347993712109774e-11,3.4926135350754056e-12,3020.0
1.6988919773885915e-11,3.4925393667877024e-12,3162.3
1.4884592332351295e-11,3.4856875433461257e-12,3311.3
1.2529188767755628e-11,3.4750330000469386e-12,3467.4
1.0063057701067961e-11,3.450033135865401e-12,3630.8
7.752541452219572e-12,3.4178381066721212e-12,3801.9
6.078748989981453e-12,3.39270630584041e-12,3981.1
6.061654778144679e-12,3.416218411212154e-12,4168.7
7.140379714608386e-12,3.4640483537055137e-12,4365.2
8.588579987136783e-12,3.5044354315840242e-12,4570.9
9.926266814494594e-12,3.552210049526763e-12,4786.3
1.0852774925697636e-11,3.5919983694931767e-12,5011.9
1.1503957826203735e-11,3.6173187229034973e-12,5248.1
1.1799635229800985e-11,3.636329220670538e-12,5495.4
1.1842449866354065e-11,3.657441147115525e-12,5754.4
1.1605237289739482e-11,3.67261696033408e-12,6025.6
1.1449415434919772e-11,3.6845495312165335e-12,6309.6
1.1402744753201375e-11,3.690999401051915e-12,6606.9
1.164576797367009e-11,3.718053025638949e-12,6918.3
1.3818231244240684e-11,3.769802051036184e-12,7244.4
2.245123905332416e-11,3.900217527577352e-12,7585.8
3.217946270252541e-11,4.052151940854186e-12,7943.3
2.752112757445823e-11,3.999231316902121e-12,8317.6
2.0814043469498767e-11,3.920501149964768e-12,8709.6
1.61106197653834e-11,3.863511507646078e-12,9120.1
1.3407569778088601e-11,3.834811898406774e-12,9549.9
1.1771525193528372e-11,3.818889529133886e-12,10000.0
1.0925098397596803e-11,3.82248592946603e-12,10471.0
1.0406460126249e-11,3.834082538902621e-12,10965.0
1.0511617303352431e-11,3.846592676378282e-12,11482.0
1.0970277066674811e-11,3.861999610140285e-12,12023.0
1.1781096897772899e-11,3.911207719097932e-12,12589.0
1.2720867979672141e-11,3.941289069350714e-12,13183.0
1.3961406936938552e-11,3.972110696032902e-12,13804.0
1.561086661251277e-11,4.013919145973346e-12,14454.0
1.772487994212826e-11,4.046218180713785e-12,15136.0
1.4964348102635803e-11,4.021441057192609e-12,15849.0
1.7056627893353457e-11,4.0392717920817395e-12,16596.0
1.8161631163129112e-11,4.048266442423578e-12,17378.0
2.0306898032044762e-11,4.128294272211107e-12,18197.0
2.2795885061915223e-11,4.2211079461351965e-12,19055.0
3.1490623943462565e-11,4.41135376041174e-12,19953.0
3.301548826683924e-11,4.552269140546421e-12,20893.0
2.3408532568364616e-11,4.583825960606456e-12,21878.0
2.7152800187723443e-11,4.588394263847992e-12,22909.0
2.7799534605665085e-11,4.364837154683991e-12,23988.0
2.4603061824599658e-11,3.340897070245943e-12,25119.0
9.014590313266807e-12,8.090804339117855e-13,26303.0
2.5606026481411174e-11,2.654751319296389e-12,27542.0
2.9238182215810295e-11,3.749915397380708e-12,28840.0
3.363497577673169e-11,4.067944494392511e-12,30200.0
3.714247095414449e-11,4.213536349019394e-12,31623.0
4.0705948435609965e-11,4.356600068663954e-12,33113.0
4.4823058905603423e-11,4.482629433187918e-12,34674.0
4.38787148189376e-11,4.524649889073055e-12,36308.0
5.000424057183234e-11,4.666662200467881e-12,38019.0
3.868540597708128e-11,4.489666641836377e-12,39811.0
4.2511398348745333e-11,4.286056832968079e-12,41687.0
3.9790153320000846e-11,3.6266866668383776e-12,43652.0
3.293752920315624e-11,2.267508134653947e-12,45709.0
1.190653235166837e-11,7.951557746546276e-13,47863.0
3.330161945579311e-11,2.5912060528804646e-12,50119.0
3.190058110579354e-11,3.827649801023579e-12,52481.0
5.076190335287426e-11,4.45602536029175e-12,54954.0
8.841315421763525e-11,5.106796938033222e-12,57544.0
5.737736756855744e-11,4.554909542254312e-12,60256.0
3.5411424810227415e-11,4.265934236784157e-12,63096.0
3.3348618191850135e-11,4.263053081698553e-12,66069.0
3.580959728741183e-11,4.316847252099378e-12,69183.0
4.721712154148388e-11,4.41964469039368e-12,72444.0
5.729839529659597e-11,4.392506019687352e-12,75858.0
5.10779751345635e-11,3.9592320816004266e-12,79433.0
4.5495199478273916e-11,3.2696159872857744e-12,83176.0
2.9681502089551415e-11,2.2909882518235862e-12,87096.0
2.390468324134003e-11,1.4439801581231333e-12,91201.0
1.7984619846006496e-11,9.95541004951013e-13,95499.0
2.3188789774792297e-11,1.1598212909678113e-12,100000.0
3.30020983049141e-11,1.648308731046183e-12,104710.0
3.154004076029247e-11,2.048763081765916e-12,109650.0
2.962732920538444e-11,2.348533217340161e-12,114820.0
2.995579078780179e-11,2.5908751473900178e-12,120230.0
3.9575877713187814e-11,2.8481140181264728e-12,125890.0
4.286202111547221e-11,2.9591184639287347e-12,131830.0
3.7653400498790386e-11,2.9401948388961833e-12,138040.0
5.3981378609553385e-11,3.1858443732346098e-12,144540.0
4.5714445200620454e-11,2.9895898175586593e-12,151360.0
3.508033346233667e-11,2.7661010138626357e-12,158490.0
3.911894636904378e-11,2.7128722862119267e-12,165960.0
3.5521170344999114e-11,2.5057298702921625e-12,173780.0
2.922561676803716e-11,2.2591786962364233e-12,181970.0
3.148099548220235e-11,2.0876052753551787e-12,190550.0
2.383146279405028e-11,1.7741141032832456e-12,199530.0
2.544794153302149e-11,1.565160645480264e-12,208930.0
2.7203724126688457e-11,1.372076738804356e-12,218780.0
1.8941984440915177e-11,1.0848050780299752e-12,229090.0
1.5282806331866085e-11,8.68418913625033e-13,239880.0
1.57412283862724e-11,7.466657634429858e-13,251190.0
1.5075657291023244e-11,6.276853693246023e-13,263030.0
1.547302272800598e-11,7.413749695509901e-13,275420.0
1.7740859102506952e-11,9.43461795336518e-13,288400.0
1.933738316182875e-11,1.0498906897081054e-12,302000.0
2.03337638938637e-11,1.1181719174263892e-12,316230.0
2.164076410836459e-11,1.1847773025636914e-12,331130.0
2.2006554776736374e-11,1.2627509516108595e-12,346740.0
2.2989283611451818e-11,1.3345111930119229e-12,363080.0
2.4958428918414092e-11,1.3719230641920771e-12,380190.0
2.5229345631629768e-11,1.5682813111528707e-12,398110.0
2.638145974411504e-11,1.467451912784542e-12,416870.0
3.0912440835990764e-11,2.004395294770388e-12,436520.0
3.524592393877333e-11,2.473727698085676e-12,457090.0
3.483258192010458e-11,2.503424473606756e-12,478630.0
3.447744732893359e-11,2.365388003331529e-12,501190.0
3.9511136066006426e-11,2.660221504482732e-12,524810.0
4.2096031970615125e-11,2.8493670654693796e-12,549540.0
3.6628837160650044e-11,2.5387602782476284e-12,575440.0
3.7392903773524116e-11,2.373437419673011e-12,602560.0
3.838882112800151e-11,2.8053461612179058e-12,630960.0
4.229151758636945e-11,3.0818503173856716e-12,660690.0
4.122961064197132e-11,3.115174167207092e-12,691830.0
4.0895394600828195e-11,2.96023048632021e-12,724440.0
4.1571564895888363e-11,2.9265779997023623e-12,758580.0
3.952865337495645e-11,2.687648472240325e-12,794330.0
3.7738010471486944e-11,2.5449943472339946e-12,831760.0
3.41677888097947e-11,2.4609872441663443e-12,870960.0
3.314538556852913e-11,2.21662148303265e-12,912010.0
3.418808029693697e-11,2.415292389921372e-12,954990.0
3.658980631939621e-11,2.5545300043014115e-12,1000000.0
3.518380050266359e-11,2.4296915806962408e-12,1047100.0
3.1238161259318187e-11,2.240539130176893e-12,1096500.0
3.105346522697426e-11,2.2112654020267822e-12,1148200.0
2.7982608835927508e-11,1.8944397030481294e-12,1202300.0
2.8130889171101373e-11,1.914844346630775e-12,1258900.0
2.8541856854265253e-11,2.0959739278914735e-12,1318300.0
2.974975942139182e-11,2.2472600879952953e-12,1380400.0
2.7416390463470668e-11,2.1773179155223017e-12,1445400.0
2.6375465604634244e-11,1.9889877965944234e-12,1513600.0
2.3883100185970085e-11,1.82378034836522e-12,1584900.0
2.4209574593404313e-11,1.9493163118940764e-12,1659600.0
2.3875131610088828e-11,2.0313789108516964e-12,1737800.0
2.336594193495209e-11,2.063500503783238e-12,1819700.0
2.0936284204114656e-11,1.7320983029977967e-12,1905500.0
2.0367800355223744e-11,1.683180576542152e-12,1995300.0
2.0177366160206373e-11,1.7883644840411334e-12,2089300.0
1.9164082813757354e-11,1.650623706226655e-12,2187800.0
1.8960593368387637e-11,1.6833957597952279e-12,2290900.0
1.7634657309989736e-11,1.517231590371987e-12,2398800.0
1.610801167504161e-11,1.3736845914230261e-12,2511900.0
1.5446063886888733e-11,1.3160457419210926e-12,2630300.0
1.4883990767701015e-11,1.3336864507336582e-12,2754200.0
1.4914799584950924e-11,1.3859063633493921e-12,2884000.0
1.4200484252635325e-11,1.3099851649701091e-12,3020000.0
1.3883363926690924e-11,1.3253167300356431e-12,3162300.0
1.3369263442282172e-11,1.2900356064264414e-12,3311300.0
1.2801493389982334e-11,1.2422372026984208e-12,3467400.0
1.2358696358748264e-11,1.223619097973546e-12,3630800.0
1.18833213278781e-11,1.1837315392744932e-12,3801900.0
1.1440931279077988e-11,1.1506814256386752e-12,3981100.0
1.0961488714080918e-11,1.0800075476947292e-12,4168700.0
1.0569297067086812e-11,1.02629839345345e-12,4365200.0
1.036493112388128e-11,1.031358458673588e-12,4570900.0
1.0426011026640482e-11,1.0657519913742439e-12,4786300.0
1.0167988871749334e-11,1.0499061893722992e-12,5011900.0
1.0104275904834022e-11,1.0465401840568841e-12,5248100.0
9.943747236898309e-12,1.0187087966656226e-12,5495400.0
9.859792609910516e-12,1.013672726387176e-12,5754400.0
9.961670038031037e-12,1.0252706131177368e-12,6025600.0
9.750370910180893e-12,1.0046647032932265e-12,6309600.0
9.28988115554421e-12,9.6952517927637e-13,6606900.0
8.47408188790265e-12,8.918734961728206e-13,6918300.0
8.059968626875446e-12,8.521283515131625e-13,7244400.0
7.874146660611715e-12,8.505346520966422e-13,7585800.0
7.739845350325609e-12,8.738329538162557e-13,7943300.0
7.344754437574373e-12,8.783977298406431e-13,8317600.0
7.392470586236624e-12,8.947106903125213e-13,8709600.0
7.419081319434416e-12,9.10579985649807e-13,9120100.0
7.371353406463874e-12,9.348538327356737e-13,9549900.0
3.4416952309796634e-12,4.3515834740176046e-13,10000000.0
3.3413347584242454e-12,4.50820706079594e-13,10200000.0
3.358922261342505e-12,4.656066913182837e-13,10400000.0
3.1968041065700672e-12,4.813918724304693e-13,10600000.0
3.174742772095778e-12,5.000435152647094e-13,10800000.0
3.2999270997612453e-12,5.450481130217942e-13,11000000.0
3.6776142694812866e-12,5.863566294503588e-13,11200000.0
4.608476710217524e-12,6.314055181542215e-13,11400000.0
4.860538893225829e-12,6.803228616971297e-13,11600000.0
4.712073043124928e-12,7.102045008361733e-13,11800000.0
4.7845262048383545e-12,7.907704732693738e-13,12000000.0
5.400451238422365e-12,9.043994510858089e-13,12200000.0
6.5418798434655215e-12,1.0258550911891306e-12,12400000.0
7.594001742216535e-12,1.120099024433762e-12,12600000.0
