channel_flux_adjusted,blanket_flux_adjusted,energy_filter_values
0.0,0.0,0.0087096
0.0,0.0,0.0091201
0.0,0.0,0.0095499
0.0,0.0,0.01
0.0,0.0,0.010471
0.0,0.0,0.010965
0.0,0.0,0.011482
0.0,0.0,0.012023
0.0,0.0,0.012589
0.0,0.0,0.013183
0.0,0.0,0.013804
0.0,0.0,0.014454
0.0,0.0,0.015136
0.0,0.0,0.015849
0.0,0.0,0.016596
0.0,0.0,0.017378
0.0,0.0,0.018197
0.0,0.0,0.019055
0.0,0.0,0.019953
0.0,0.0,0.020893
0.0,0.0,0.021878
0.0,0.0,0.022909
0.0,0.0,0.023988
0.0,0.0,0.025119
0.0,0.0,0.026303
0.0,0.0,0.027542
0.0,0.0,0.02884
0.0,0.0,0.0302
0.0,0.0,0.031623
0.0,0.0,0.033113
0.0,0.0,0.034674
0.0,0.0,0.036308
0.0,0.0,0.038019
0.0,0.0,0.039811
0.0,0.0,0.041687
0.0,0.0,0.043652
0.0,0.0,0.045709
0.0,0.0,0.047863
0.0,0.0,0.050119
0.0,0.0,0.052481
0.0,0.0,0.054954
0.0,0.0,0.057544
0.0,0.0,0.060256
0.0,0.0,0.063096
0.0,0.0,0.066069
0.0,0.0,0.069183
0.0,0.0,0.072444
0.0,0.0,0.075858
0.0,0.0,0.079433
0.0,0.0,0.083176
0.0,0.0,0.087096
0.0,0.0,0.091201
0.0,0.0,0.095499
0.0,0.0,0.1
0.0,0.0,0.10471
0.0,0.0,0.10965
0.0,0.0,0.11482
0.0,0.0,0.12023
0.0,0.0,0.12589
0.0,0.0,0.13183
0.0,0.0,0.13804
0.0,0.0,0.14454
0.0,0.0,0.15136
0.0,0.0,0.15849
0.0,0.0,0.16596
0.0,0.0,0.17378
0.0,0.0,0.18197
0.0,8.748443228013338e-19,0.19055
0.0,0.0,0.19953
0.0,0.0,0.20893
0.0,0.0,0.21878
0.0,0.0,0.22909
0.0,5.884411881621647e-19,0.23988
0.0,1.396255050605811e-18,0.25119
0.0,2.6786139313356197e-19,0.26303
0.0,8.92844716977078e-19,0.27542
0.0,6.831903777916476e-19,0.2884
0.0,0.0,0.302
8.252713984736757e-18,1.7521292841352818e-18,0.31623
0.0,1.0920161345390371e-18,0.33113
0.0,5.612116996663451e-18,0.34674
0.0,1.3780242483276465e-18,0.36308
3.519605461087508e-17,3.4356624017179907e-18,0.38019
9.108303665054422e-17,5.4073732232722275e-18,0.39811
7.548027375616945e-18,1.6112521536234897e-18,0.41687
0.0,3.41382138345281e-18,0.43652
2.142727271367444e-16,4.7141583084242965e-18,0.45709
1.7503101848894633e-17,3.805420591567598e-18,0.47863
0.0,1.5135593177220065e-17,0.50119
1.9362516272120155e-17,6.909480915513246e-18,0.52481
5.999180970683144e-17,1.9780332804518696e-17,0.54954
1.9464332547873273e-16,1.321756212743852e-17,0.57544
7.437936347943687e-17,2.0972111973564248e-17,0.60256
1.641495331466237e-16,2.8524912938050235e-17,0.63096
3.374373717893218e-16,3.0498709646401414e-17,0.66069
2.306647233520413e-16,4.7774418791244443e-17,0.69183
1.5466550006029484e-16,7.324800082232134e-17,0.72444
4.95119005038874e-16,5.302684292476111e-17,0.75858
6.646700364737526e-16,8.312663907736741e-17,0.79433
6.242756272624667e-16,1.0752170569344586e-16,0.83176
4.3884196568023356e-16,1.2332623023308004e-16,0.87096
1.0363118291011456e-15,1.1565487719615432e-16,0.91201
1.0678590173053227e-15,1.555635960395754e-16,0.95499
1.0430521201933304e-15,1.7815756219169816e-16,1.0
1.6714032428087964e-15,2.1420185711171926e-16,1.0471
1.4674085705382222e-15,3.047394811164716e-16,1.0965
2.019266898406333e-15,3.4505791417142617e-16,1.1482
2.488466261556892e-15,3.7065120118060386e-16,1.2023
2.445587932923152e-15,4.672473550626249e-16,1.2589
2.2625265567593357e-15,5.459853561397446e-16,1.3183
3.478079924219191e-15,6.173941421669477e-16,1.3804
2.876736004421962e-15,7.919390657156869e-16,1.4454
3.385615900126579e-15,9.159348532387106e-16,1.5136
5.5556378852798256e-15,1.0310998266835583e-15,1.5849
5.919266333517963e-15,1.2144469987744697e-15,1.6596
6.6236855731178246e-15,1.3331890881135366e-15,1.7378
8.140532537344993e-15,1.544540153168012e-15,1.8197
9.019973475836495e-15,1.913468414701429e-15,1.9055
9.18097241549363e-15,2.2952789988253063e-15,1.9953
1.2736693360086705e-14,2.718720117724065e-15,2.0893
1.1819342799708335e-14,3.0599149702688232e-15,2.1878
1.6057778147346535e-14,3.4004637702453927e-15,2.2909
1.7211909669877233e-14,3.934971280945576e-15,2.3988
1.8716129031918e-14,4.58744635834341e-15,2.5119
2.0166665313981387e-14,5.141495566768502e-15,2.6303
2.3977810295929376e-14,6.2022628309746055e-15,2.7542
2.603972480017204e-14,6.8497715761228455e-15,2.884
3.055384796889742e-14,7.74863665466412e-15,3.02
3.2712569354120315e-14,8.897745147821738e-15,3.1623
3.8498838976258677e-14,1.0215365506577274e-14,3.3113
3.8372994730940865e-14,1.142188136148571e-14,3.4674
4.78993962149173e-14,1.2810212881540551e-14,3.6308
4.892881888605797e-14,1.4760247683757257e-14,3.8019
5.783023085358944e-14,1.6579106745065412e-14,3.9811
6.447508752081364e-14,1.8519897345315312e-14,4.1687
7.809347850457542e-14,2.07088382940773e-14,4.3652
8.808966113477577e-14,2.330517406651341e-14,4.5709
1.0749511039641623e-13,2.5572878320556864e-14,4.7863
1.1240748862432987e-13,2.8470275568490174e-14,5.0119
1.3387375989674232e-13,3.2039976989412085e-14,5.2481
1.4917528674407378e-13,3.533675338241462e-14,5.4954
1.5449831273205714e-13,3.9571341127988587e-14,5.7544
1.797529224428699e-13,4.402190651273622e-14,6.0256
1.8912954245727078e-13,4.731927579420324e-14,6.3096
2.1050742754788873e-13,5.331861776713564e-14,6.6069
2.18079246644705e-13,5.975038789118839e-14,6.9183
2.2434491141057293e-13,6.49713919352747e-14,7.2444
2.5791218043061677e-13,7.062343784536069e-14,7.5858
3.1266425582233675e-13,7.58552582099859e-14,7.9433
3.410800020603854e-13,8.56494036559872e-14,8.3176
3.802076002943762e-13,9.456573399844704e-14,8.7096
4.1023484282395694e-13,1.0154623179094332e-13,9.1201
4.303144769683289e-13,1.1182644422288868e-13,9.5499
4.757575939882032e-13,1.1977396500042678e-13,10.0
5.015760700785916e-13,1.3022401934395483e-13,10.471
5.30594829382153e-13,1.4054201696469012e-13,10.965
5.635776778424303e-13,1.5118973476997587e-13,11.482
6.088223611470587e-13,1.641727037321072e-13,12.023
6.610785792702834e-13,1.7749792637230807e-13,12.589
7.028775523713751e-13,1.8975145478283626e-13,13.183
7.459286737586815e-13,2.0477878664187718e-13,13.804
8.013663857934885e-13,2.1964982746425142e-13,14.454
8.454217180038887e-13,2.362282585220853e-13,15.136
9.088523166177732e-13,2.5280232787077234e-13,15.849
9.881176675347775e-13,2.7054000989156503e-13,16.596
1.0973658121709703e-12,2.903326077196628e-13,17.378
1.1253131929230708e-12,3.096168226896512e-13,18.197
1.2035304375939515e-12,3.295040986661003e-13,19.055
1.3148112663318385e-12,3.492686982372857e-13,19.953
1.4291642047708609e-12,3.717059377579505e-13,20.893
1.6209982523000295e-12,3.9342165968111216e-13,21.878
1.796338760304452e-12,4.1782166742188724e-13,22.909
1.9568211033630954e-12,4.441624427552311e-13,23.988
2.0478037400699213e-12,4.678779362995965e-13,25.119
2.165170935500969e-12,4.949036577461723e-13,26.303
2.5230399133997056e-12,5.20811083569425e-13,27.542
2.7944870326027713e-12,5.509925327278862e-13,28.84
2.9769638667917027e-12,5.783890744173081e-13,30.2
3.0692945307659335e-12,6.095206268142461e-13,31.623
3.282909790710278e-12,6.411412352443769e-13,33.113
3.4138323254059715e-12,6.720353867345923e-13,34.674
3.583203045162532e-12,7.049023325171166e-13,36.308
3.6539989595644485e-12,7.416224047746637e-13,38.019
3.7578599042854845e-12,7.735701548975835e-13,39.811
4.061845801390454e-12,8.116136837726757e-13,41.687
4.168829265150164e-12,8.444723497103688e-13,43.652
4.2272068953831685e-12,8.804064023358984e-13,45.709
4.86202622788127e-12,9.192122803867954e-13,47.863
5.429053464996976e-12,9.589018058624927e-13,50.119
5.688052402923047e-12,9.965609370155935e-13,52.481
5.976991052422957e-12,1.0381027548813026e-12,54.954
6.097482868531303e-12,1.0749512140596966e-12,57.544
6.349342265309063e-12,1.1173652427993437e-12,60.256
6.447330489682742e-12,1.1591651522263415e-12,63.096
6.8612824038260615e-12,1.2031340061306352e-12,66.069
7.093011967084078e-12,1.2430724284237957e-12,69.183
7.331270177242767e-12,1.2857440549309e-12,72.444
7.566447009963628e-12,1.3331130440528441e-12,75.858
7.683390458557101e-12,1.3781077680022307e-12,79.433
7.962301157689925e-12,1.4210469825225343e-12,83.176
8.106924728206452e-12,1.4624310224037859e-12,87.096
8.289117815227436e-12,1.5124261264450381e-12,91.201
8.600118826644238e-12,1.5578320533426136e-12,95.499
8.357072972061263e-12,1.6047367300515268e-12,100.0
9.46379333325739e-12,1.6586265205702776e-12,104.71
9.538525372820083e-12,1.7023240854232218e-12,109.65
9.551668188914745e-12,1.7477619613632274e-12,114.82
1.0521575712343245e-11,1.794408429918894e-12,120.23
1.0864950172905484e-11,1.8494919083017154e-12,125.89
1.1100285237950911e-11,1.8905387229052344e-12,131.83
1.1296961010836416e-11,1.937818700698961e-12,138.04
1.1967853925784776e-11,1.99691716402778e-12,144.54
1.1584329889840004e-11,2.047195669209972e-12,151.36
1.1868628724017191e-11,2.0697110952614614e-12,158.49
1.2041629472565561e-11,2.11203601560358e-12,165.96
1.3932377087504805e-11,2.200299516863644e-12,173.78
1.2642379592006802e-11,2.24802807474995e-12,181.97
1.4524015859832265e-11,2.3065077209830554e-12,190.55
1.5525458745962678e-11,2.346782858056054e-12,199.53
1.585181441743715e-11,2.4042262625721412e-12,208.93
1.5863164251614615e-11,2.4479783194582818e-12,218.78
1.720861551115169e-11,2.4932642851709416e-12,229.09
1.6773974499242103e-11,2.5439768927627368e-12,239.88
1.729366197848932e-11,2.5913055492752246e-12,251.19
1.8906655941837232e-11,2.6349326815573284e-12,263.03
1.8819802581190467e-11,2.6845841186316938e-12,275.42
2.0016141257217545e-11,2.7297955075404078e-12,288.4
2.052662056290327e-11,2.777270969759535e-12,302.0
2.1161306982927263e-11,2.8189185095384872e-12,316.23
2.1897451380081942e-11,2.873803516808083e-12,331.13
2.1981024442673083e-11,2.9041053606687768e-12,346.74
2.274565368850547e-11,2.95653573329515e-12,363.08
2.3689945567772444e-11,2.998551478968498e-12,380.19
2.4124319323668295e-11,3.035638453678527e-12,398.11
2.418972839603522e-11,3.078204352353927e-12,416.87
2.5821399838027888e-11,3.119770591062524e-12,436.52
2.6589179369298222e-11,3.163019436652201e-12,457.09
2.612805981321602e-11,3.2085025519737723e-12,478.63
2.7272874519909218e-11,3.2477411795377003e-12,501.19
2.7675654331739832e-11,3.2791882203161516e-12,524.81
2.8440368695630674e-11,3.3199278214058133e-12,549.54
2.8802265647855687e-11,3.358122172452734e-12,575.44
2.999420351075704e-11,3.3953892929842973e-12,602.56
3.093101636503153e-11,3.426918557776628e-12,630.96
2.993991348559513e-11,3.460528473425289e-12,660.69
3.1620137331564955e-11,3.4958694562430704e-12,691.83
3.157540474804752e-11,3.527524465978714e-12,724.44
3.375258763748044e-11,3.5654347609249714e-12,758.58
3.246262540469556e-11,3.580773754751547e-12,794.33
3.4664259589067506e-11,3.6250188745684654e-12,831.76
3.5806215715833613e-11,3.654064072179057e-12,870.96
3.636593150953047e-11,3.675308446027423e-12,912.01
3.494450159788939e-11,3.7039506573494385e-12,954.99
3.691624278834623e-11,3.727004813038782e-12,1000.0
3.763693653839534e-11,3.76327555136656e-12,1047.1
3.680088214411267e-11,3.787401291225257e-12,1096.5
3.841444857705119e-11,3.7993666491931405e-12,1148.2
4.007663861431101e-11,3.815178096273624e-12,1202.3
3.935397807611921e-11,3.850741491447004e-12,1258.9
4.0930041525838624e-11,3.84730981670318e-12,1318.3
3.8046864834440873e-11,3.8300597593362504e-12,1380.4
4.085401714831857e-11,3.878802023718982e-12,1445.4
4.088210518503983e-11,3.906277228096025e-12,1513.6
4.252445793424684e-11,3.91799036976786e-12,1584.9
4.24004986916766e-11,3.93800008411334e-12,1659.6
4.2747386575363264e-11,3.947227345605744e-12,1737.8
4.3531046480176413e-11,3.954488631636877e-12,1819.7
4.40765852672994e-11,3.954418551638257e-12,1905.5
4.338353970063467e-11,3.949171900859308e-12,1995.3
4.271047607384963e-11,3.946582690584552e-12,2089.3
4.338736376674025e-11,3.930121559952321e-12,2187.8
4.337439296148193e-11,3.918869141228647e-12,2290.9
4.229866672317366e-11,3.897349699414395e-12,2398.8
4.162971477722243e-11,3.883993152807087e-12,2511.9
4.018228046452046e-11,3.854310726299542e-12,2630.3
3.923517626420773e-11,3.835624070774152e-12,2754.2
3.747646846805092e-11,3.807977506150269e-12,2884.0
3.383112024287767e-11,3.760748191535171e-12,3020.0
3.24279391683588e-11,3.752351677372926e-12,3162.3
2.963685835915849e-11,3.725861695486929e-12,3311.3
2.6737628326185424e-11,3.70212317352449e-12,3467.4
2.3337682464570155e-11,3.661017619408521e-12,3630.8
2.0085886410215056e-11,3.61238691443207e-12,3801.9
1.7851160299222505e-11,3.586377530325111e-12,3981.1
1.8381681325693144e-11,3.6067143569048487e-12,4168.7
2.0508047233902992e-11,3.659488892153187e-12,4365.2
2.2990448589248933e-11,3.712694188710784e-12,4570.9
2.5222810945071186e-11,3.77177506804455e-12,4786.3
2.6892593645028977e-11,3.808787711876026e-12,5011.9
2.8174575178264378e-11,3.842269285840272e-12,5248.1
2.8749294437747674e-11,3.864477862232951e-12,5495.4
2.920593884159316e-11,3.8845467062339705e-12,5754.4
2.9273916678988697e-11,3.897866121045733e-12,6025.6
2.960737988247897e-11,3.90742066860663e-12,6309.6
2.98283280176038e-11,3.92305661786627e-12,6606.9
3.115329644540083e-11,3.949507867115387e-12,6918.3
3.5536824108701507e-11,4.006209321203954e-12,7244.4
4.651193592981643e-11,4.198210050806516e-12,7585.8
5.7076498645775664e-11,4.395697738002266e-12,7943.3
5.074872362094893e-11,4.296219316175208e-12,8317.6
4.282977004760853e-11,4.171406091094077e-12,8709.6
3.643421936660841e-11,4.080992607210113e-12,9120.1
3.24969797471445e-11,4.0523451618364326e-12,9549.9
3.0331508265883054e-11,4.021720932688286e-12,10000.0
2.935687593681588e-11,4.021265747108141e-12,10471.0
2.923790317661063e-11,4.0199386284402574e-12,10965.0
2.9854008457679026e-11,4.043150341554239e-12,11482.0
3.104144423652132e-11,4.062900483396754e-12,12023.0
3.290007373259002e-11,4.110896576795134e-12,12589.0
3.495688001651706e-11,4.148410812991297e-12,13183.0
3.7294643464086535e-11,4.18243736762392e-12,13804.0
4.0704188173918426e-11,4.242106519174341e-12,14454.0
4.4117611384819804e-11,4.283500957542308e-12,15136.0
4.13840098715444e-11,4.2433372075368396e-12,15849.0
4.338701020947458e-11,4.2759833171297755e-12,16596.0
4.6702322384727506e-11,4.285028838769885e-12,17378.0
5.106432444712448e-11,4.377309075502352e-12,18197.0
5.586508688744625e-11,4.4821304076954824e-12,19055.0
6.895264450586342e-11,4.730027264224907e-12,19953.0
6.81280669030228e-11,4.86247012112456e-12,20893.0
6.003192816472012e-11,4.852491017722327e-12,21878.0
6.586893253720684e-11,4.8821776375895414e-12,22909.0
6.565610598839693e-11,4.649693628583873e-12,23988.0
5.4365226121056176e-11,3.5674089706927064e-12,25119.0
1.9252086442722794e-11,8.747941363489847e-13,26303.0
5.534068784151625e-11,2.8623513153836964e-12,27542.0
6.586125641970561e-11,3.995767743519066e-12,28840.0
7.454984308925352e-11,4.353184505060743e-12,30200.0
8.009412608118352e-11,4.513869028193376e-12,31623.0
8.563979564976713e-11,4.661099376127809e-12,33113.0
9.062722722081108e-11,4.784511782263154e-12,34674.0
9.275970540536004e-11,4.818408489366448e-12,36308.0
9.89972696623701e-11,4.962666087230481e-12,38019.0
8.998675805307082e-11,4.737886300500885e-12,39811.0
8.656086614859234e-11,4.523425562469035e-12,41687.0
8.002550479647462e-11,3.896675695864436e-12,43652.0
5.926518230452714e-11,2.5091136715848056e-12,45709.0
2.4434296727432096e-11,8.58776115975393e-13,47863.0
6.732623431763597e-11,2.7505469564845904e-12,50119.0
7.848445398861455e-11,3.967798585647208e-12,52481.0
1.0515813765570192e-10,4.724849359682358e-12,54954.0
1.3991408705889042e-10,5.470758451549483e-12,57544.0
1.0545328045088623e-10,4.673345616155813e-12,60256.0
8.421403872879928e-11,4.304588877302417e-12,63096.0
8.073631988515855e-11,4.2775076747330205e-12,66069.0
8.733115456605978e-11,4.352446669134266e-12,69183.0
1.0573523863284094e-10,4.509977583158867e-12,72444.0
1.0886261223530478e-10,4.467048930034568e-12,75858.0
1.0058831648476901e-10,4.056792153215376e-12,79433.0
8.986539252833303e-11,3.3893283121836885e-12,83176.0
6.384843827929754e-11,2.387303946566613e-12,87096.0
4.7560043038922015e-11,1.5351964443069564e-12,91201.0
3.543970428927741e-11,1.074093278282262e-12,95499.0
4.3034195959479276e-11,1.260887021560196e-12,100000.0
5.984254719392532e-11,1.7514240623532416e-12,104710.0
6.44246365955474e-11,2.086208633203705e-12,109650.0
6.419264504799414e-11,2.3525007322575465e-12,114820.0
6.89202105034942e-11,2.585215129198097e-12,120230.0
8.286054291313048e-11,2.8847329921371806e-12,125890.0
8.501996913655927e-11,2.9820820332514838e-12,131830.0
8.225699177505589e-11,2.9360223227571575e-12,138040.0
9.787478320886404e-11,3.222750466549295e-12,144540.0
8.990547589504086e-11,2.987000918462264e-12,151360.0
7.625118277950272e-11,2.7136061533167265e-12,158490.0
8.05104381771671e-11,2.6874696515208688e-12,165960.0
7.40652713433871e-11,2.47548652164023e-12,173780.0
6.503316395517998e-11,2.2131209873994854e-12,181970.0
6.539344564843161e-11,2.070348426609081e-12,190550.0
5.514477526894411e-11,1.7442054398095366e-12,199530.0
5.322127610798843e-11,1.5745831981239374e-12,208930.0
5.206825215106869e-11,1.4073437546761163e-12,218780.0
3.914584196370397e-11,1.078085743110646e-12,229090.0
3.305379596852915e-11,8.700218324988895e-13,239880.0
3.1721647584535835e-11,7.748991372118266e-13,251190.0
2.824929464590284e-11,6.58547813191557e-13,263030.0
3.1325744235268134e-11,7.450422476052659e-13,275420.0
3.6993402992400155e-11,9.345748167827354e-13,288400.0
4.040018605122875e-11,1.037354852274723e-12,302000.0
4.1922324240227725e-11,1.0988087922038782e-12,316230.0
4.650707777265857e-11,1.179913166547601e-12,331130.0
4.432273820180959e-11,1.2254005696824851e-12,346740.0
4.7331111818823576e-11,1.2992896030933275e-12,363080.0
5.066628755720568e-11,1.3547314936610953e-12,380190.0
5.2691714084028026e-11,1.5054883610221045e-12,398110.0
5.304071051879191e-11,1.4283177355700112e-12,416870.0
6.44885497326886e-11,1.9057823537919382e-12,436520.0
7.341078949807431e-11,2.3286454491587775e-12,457090.0
7.537897960433844e-11,2.366922421262983e-12,478630.0
7.883028990025885e-11,2.2370454053344694e-12,501190.0
7.854266300843616e-11,2.443471047748969e-12,524810.0
8.505966163076498e-11,2.6250376129312512e-12,549540.0
7.516457479986414e-11,2.2849971710421125e-12,575440.0
7.462537315903539e-11,2.145597599081732e-12,602560.0
7.875195076029427e-11,2.4526955321560454e-12,630960.0
8.622410090541012e-11,2.6867439133042314e-12,660690.0
8.384195623556617e-11,2.6508620226913173e-12,691830.0
8.157805845699477e-11,2.5300894069579515e-12,724440.0
8.232099509643156e-11,2.4797202342831435e-12,758580.0
7.673942795439074e-11,2.214920981141761e-12,794330.0
7.052258244966121e-11,2.0612099577413614e-12,831760.0
6.694087319030169e-11,1.9551240580666756e-12,870960.0
6.426970163790455e-11,1.7664754725182287e-12,912010.0
6.60446192921934e-11,1.888961255293402e-12,954990.0
6.881320247896788e-11,1.9858936073503477e-12,1000000.0
6.512948925352532e-11,1.8426310388290736e-12,1047100.0
6.025044265583612e-11,1.6480733670962826e-12,1096500.0
5.730997687891958e-11,1.6090543109524014e-12,1148200.0
5.306258598377317e-11,1.3598451964051732e-12,1202300.0
5.144778422885382e-11,1.349177718133887e-12,1258900.0
5.409128985608538e-11,1.4476502877371368e-12,1318300.0
5.3855333970558616e-11,1.5087696709084134e-12,1380400.0
5.074257128620525e-11,1.4195195054721676e-12,1445400.0
4.799437526728318e-11,1.2907627873083763e-12,1513600.0
4.487207836307289e-11,1.1483200712794827e-12,1584900.0
4.37006789090109e-11,1.1775566230996745e-12,1659600.0
4.1957263014556634e-11,1.2041556737043122e-12,1737800.0
4.268556599608863e-11,1.208879542526873e-12,1819700.0
3.6843743193392567e-11,9.831377663061174e-13,1905500.0
3.5150149538916097e-11,9.298020304861026e-13,1995300.0
3.453731715517988e-11,9.604569115920111e-13,2089300.0
3.219982618427535e-11,8.657478705394615e-13,2187800.0
3.0143658734976086e-11,8.482040906120983e-13,2290900.0
2.723464931837794e-11,7.470178947411044e-13,2398800.0
2.447433993812717e-11,6.538449316251532e-13,2511900.0
2.1953463061525498e-11,6.058327466954736e-13,2630300.0
2.0397971579480732e-11,5.914000700292963e-13,2754200.0
1.9403080687508885e-11,5.909235130857337e-13,2884000.0
1.7635334973656803e-11,5.468335087516882e-13,3020000.0
1.645225676210615e-11,5.346206966199147e-13,3162300.0
1.488326333861975e-11,5.07874699164345e-13,3311300.0
1.3792944836808179e-11,4.746678000132002e-13,3467400.0
1.2752238247153732e-11,4.573215484411942e-13,3630800.0
1.1861851846005709e-11,4.32286286680328e-13,3801900.0
1.0797600082715846e-11,4.0963359209458824e-13,3981100.0
1.0051736891202213e-11,3.7678073111900295e-13,4168700.0
9.284953926843896e-12,3.530286849200832e-13,4365200.0
8.788979939738324e-12,3.4695729934776937e-13,4570900.0
8.524589630773687e-12,3.539838720908827e-13,4786300.0
8.212526179936496e-12,3.4522305787210135e-13,5011900.0
8.11192324751191e-12,3.3883152082820546e-13,5248100.0
7.925280715286272e-12,3.308186410948832e-13,5495400.0
7.800879519431279e-12,3.2346801533652586e-13,5754400.0
7.890231025950227e-12,3.264082851443776e-13,6025600.0
7.756512101592066e-12,3.2016634126880016e-13,6309600.0
7.383065880566775e-12,3.107412176994014e-13,6606900.0
6.778848084234102e-12,2.863155972498255e-13,6918300.0
6.507568727885676e-12,2.7587020349197116e-13,7244400.0
6.386104194142608e-12,2.757885918725271e-13,7585800.0
6.420057978287621e-12,2.850610629249035e-13,7943300.0
6.250288815325828e-12,2.892066012617147e-13,8317600.0
6.5169671002579085e-12,2.923910816045569e-13,8709600.0
7.551705399646357e-12,3.0900587926105937e-13,9120100.0
6.816468795919352e-12,3.0731557431747256e-13,9549900.0
2.7953204087361675e-12,1.3768622531034458e-13,10000000.0
2.6813961980402004e-12,1.3849458657004853e-13,10200000.0
2.799253046660719e-12,1.4161912922885767e-13,10400000.0
2.760179554156792e-12,1.4714149736943014e-13,10600000.0
2.4981314486087828e-12,1.5227453357958146e-13,10800000.0
2.8710898644315454e-12,1.6812991320124036e-13,11000000.0
4.19069707584896e-12,1.921390598108791e-13,11200000.0
3.3563432485640073e-12,1.9524621781202791e-13,11400000.0
3.717906901369403e-12,1.9735059326583098e-13,11600000.0
3.6353062173157506e-12,2.1060736973261617e-13,11800000.0
3.807791390700178e-12,2.3048981827413356e-13,12000000.0
4.43526042607998e-12,2.6530219355625475e-13,12200000.0
5.551005291973444e-12,2.996573687169958e-13,12400000.0
