mesh 1 x,mesh 1 y,mesh 1 z,energy low [eV],energy high [eV],particle,nuclide,score,mean,std. dev.
17,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
18,1,1,1.0,10000000.0,neutron,total,flux,0.0,0.0
18,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
18,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
19,1,1,1.0,10000000.0,neutron,total,flux,0.0,0.0
19,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
19,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
20,1,1,1.0,10000000.0,neutron,total,flux,0.0,0.0
20,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
20,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
21,1,1,1.0,10000000.0,neutron,total,flux,0.0,0.0
21,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
21,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
22,1,1,1.0,10000000.0,neutron,total,flux,1.3777466270424234e-06,9.185292734735324e-07
22,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
22,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
23,1,1,1.0,10000000.0,neutron,total,flux,1.1067497602420799e-07,1.10674976024208e-07
23,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
23,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
24,1,1,1.0,10000000.0,neutron,total,flux,7.163238307511137e-07,7.163238307511137e-07
24,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
24,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
25,1,1,1.0,10000000.0,neutron,total,flux,7.187868903831063e-07,7.187868903831064e-07
25,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
25,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
26,1,1,1.0,10000000.0,neutron,total,flux,0.0,0.0
26,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
26,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
27,1,1,1.0,10000000.0,neutron,total,flux,1.0379906093180276e-06,7.30410614470172e-07
27,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
27,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
28,1,1,1.0,10000000.0,neutron,total,flux,3.2282121838991605e-07,3.2282121838991605e-07
28,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
28,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
29,1,1,1.0,10000000.0,neutron,total,flux,0.0,0.0
29,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
29,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
30,1,1,1.0,10000000.0,neutron,total,flux,0.0,0.0
30,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
30,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
31,1,1,1.0,10000000.0,neutron,total,flux,0.0,0.0
31,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
31,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
32,1,1,1.0,10000000.0,neutron,total,flux,0.0,0.0
32,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
32,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
33,1,1,1.0,10000000.0,neutron,total,flux,0.0,0.0
33,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
33,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
34,1,1,1.0,10000000.0,neutron,total,flux,2.848301121701563e-07,2.8483011217015635e-07
34,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
34,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
35,1,1,1.0,10000000.0,neutron,total,flux,6.024107421891003e-07,6.024107421891003e-07
35,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
35,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
36,1,1,1.0,10000000.0,neutron,total,flux,0.0,0.0
36,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
36,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
37,1,1,1.0,10000000.0,neutron,total,flux,0.0,0.0
37,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
37,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
38,1,1,1.0,10000000.0,neutron,total,flux,0.0,0.0
38,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
38,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
39,1,1,1.0,10000000.0,neutron,total,flux,0.0,0.0
39,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
39,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
40,1,1,1.0,10000000.0,neutron,total,flux,0.0,0.0
40,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
40,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
41,1,1,1.0,10000000.0,neutron,total,flux,0.0,0.0
41,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
41,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
42,1,1,1.0,10000000.0,neutron,total,flux,0.0,0.0
42,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
42,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
43,1,1,1.0,10000000.0,neutron,total,flux,0.0,0.0
43,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
43,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
44,1,1,1.0,10000000.0,neutron,total,flux,0.0,0.0
44,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
44,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
45,1,1,1.0,10000000.0,neutron,total,flux,0.0,0.0
45,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
45,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
46,1,1,1.0,10000000.0,neutron,total,flux,0.0,0.0
46,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
46,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
47,1,1,1.0,10000000.0,neutron,total,flux,6.545394175400516e-07,6.545394175400516e-07
47,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
47,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
48,1,1,1.0,10000000.0,neutron,total,flux,0.0,0.0
48,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
48,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
49,1,1,1.0,10000000.0,neutron,total,flux,4.965431130963154e-07,4.965431130963154e-07
49,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
49,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
50,1,1,1.0,10000000.0,neutron,total,flux,3.972000101871758e-07,3.972000101871758e-07
50,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
50,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
51,1,1,1.0,10000000.0,neutron,total,flux,4.666148308570629e-07,4.6661483085706284e-07
51,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
51,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
52,1,1,1.0,10000000.0,neutron,total,flux,7.895251466078096e-07,7.895251466078096e-07
52,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
52,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
53,1,1,1.0,10000000.0,neutron,total,flux,3.2224596310344124e-07,3.2224596310344124e-07
53,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
53,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
54,1,1,1.0,10000000.0,neutron,total,flux,8.012952382436859e-07,8.012952382436859e-07
54,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
54,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
55,1,1,1.0,10000000.0,neutron,total,flux,7.653783234975892e-07,7.347051546873056e-07
55,1,1,10000000.0,14000000.0,neutron,total,flux,7.904614115991458e-07,7.904614115991458e-07
55,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
56,1,1,1.0,10000000.0,neutron,total,flux,7.971890524582858e-07,7.971890524582856e-07
56,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
56,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
57,1,1,1.0,10000000.0,neutron,total,flux,1.0952174542510164e-06,7.302810806812496e-07
57,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
57,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
58,1,1,1.0,10000000.0,neutron,total,flux,8.872261311240362e-07,8.872261311240362e-07
58,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
58,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
59,1,1,1.0,10000000.0,neutron,total,flux,0.0,0.0
59,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
59,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
60,1,1,1.0,10000000.0,neutron,total,flux,7.015058913546344e-07,7.015058913546344e-07
60,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
60,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
61,1,1,1.0,10000000.0,neutron,total,flux,2.544878093534101e-08,2.5448780935341007e-08
61,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
61,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
62,1,1,1.0,10000000.0,neutron,total,flux,7.712264995834395e-07,7.712264995834395e-07
62,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
62,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
63,1,1,1.0,10000000.0,neutron,total,flux,1.6701704897965694e-06,1.1256251581386411e-06
63,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
63,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
64,1,1,1.0,10000000.0,neutron,total,flux,5.84978309871814e-07,5.84978309871814e-07
64,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
64,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
65,1,1,1.0,10000000.0,neutron,total,flux,4.306122910194799e-06,1.8666379950729589e-06
65,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
65,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
66,1,1,1.0,10000000.0,neutron,total,flux,3.5340080752818736e-06,1.2006660914511712e-06
66,1,1,10000000.0,14000000.0,neutron,total,flux,8.27665589418512e-07,8.27665589418512e-07
66,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
67,1,1,1.0,10000000.0,neutron,total,flux,2.1707025896023474e-06,1.107545941027073e-06
67,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
67,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
68,1,1,1.0,10000000.0,neutron,total,flux,2.5148726832258113e-06,1.3187229353213127e-06
68,1,1,10000000.0,14000000.0,neutron,total,flux,8.820072650209259e-07,8.820072650209258e-07
68,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
69,1,1,1.0,10000000.0,neutron,total,flux,1.4260397144264983e-06,9.518984133644844e-07
69,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
69,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
70,1,1,1.0,10000000.0,neutron,total,flux,7.929633400466576e-07,7.929633400466576e-07
70,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
70,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
71,1,1,1.0,10000000.0,neutron,total,flux,2.941240007823397e-06,1.2315714895962329e-06
71,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
71,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
72,1,1,1.0,10000000.0,neutron,total,flux,3.6816743242937255e-06,1.6893773212078857e-06
72,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
72,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
73,1,1,1.0,10000000.0,neutron,total,flux,2.335625733850966e-06,1.2010502501152462e-06
73,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
73,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
74,1,1,1.0,10000000.0,neutron,total,flux,3.0602084359765406e-06,1.2674767438555265e-06
74,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
74,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
75,1,1,1.0,10000000.0,neutron,total,flux,2.985011669133744e-06,9.519054226484267e-07
75,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
75,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
76,1,1,1.0,10000000.0,neutron,total,flux,5.927025436956634e-06,2.4889344842469856e-06
76,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
76,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
77,1,1,1.0,10000000.0,neutron,total,flux,3.6761729514157812e-06,1.5932269249049953e-06
77,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
77,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
78,1,1,1.0,10000000.0,neutron,total,flux,3.472203671598195e-06,1.2974251704335806e-06
78,1,1,10000000.0,14000000.0,neutron,total,flux,1.9870115311017924e-07,1.9870115311017927e-07
78,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
79,1,1,1.0,10000000.0,neutron,total,flux,5.808453531156053e-06,1.9636198696253086e-06
79,1,1,10000000.0,14000000.0,neutron,total,flux,1.3820746655544965e-06,9.253651130598641e-07
79,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
80,1,1,1.0,10000000.0,neutron,total,flux,6.333242259794308e-06,1.2348951544294184e-06
80,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
80,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
81,1,1,1.0,10000000.0,neutron,total,flux,3.25693517697666e-06,1.9891608500971297e-06
81,1,1,10000000.0,14000000.0,neutron,total,flux,6.793112061746735e-07,6.793112061746735e-07
81,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
82,1,1,1.0,10000000.0,neutron,total,flux,4.740783664137421e-06,2.3027031100720525e-06
82,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
82,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
83,1,1,1.0,10000000.0,neutron,total,flux,3.457154978341802e-06,1.0015083867095004e-06
83,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
83,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
84,1,1,1.0,10000000.0,neutron,total,flux,3.853253890418995e-06,2.1925181213188623e-06
84,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
84,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
85,1,1,1.0,10000000.0,neutron,total,flux,4.991534580115772e-06,1.496597547678819e-06
85,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
85,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
86,1,1,1.0,10000000.0,neutron,total,flux,3.8160917925063585e-06,1.3732279774936421e-06
86,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
86,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
87,1,1,1.0,10000000.0,neutron,total,flux,2.3954356386741187e-06,1.2215394623732744e-06
87,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
87,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
88,1,1,1.0,10000000.0,neutron,total,flux,3.900498387098559e-06,1.3398249056223703e-06
88,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
88,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
89,1,1,1.0,10000000.0,neutron,total,flux,4.270334710771482e-06,1.7893518508864829e-06
89,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
89,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
90,1,1,1.0,10000000.0,neutron,total,flux,4.906441159108945e-06,1.7764530616271971e-06
90,1,1,10000000.0,14000000.0,neutron,total,flux,8.118331857241932e-07,8.118331857241933e-07
90,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
91,1,1,1.0,10000000.0,neutron,total,flux,2.669228892618816e-06,1.450937279449332e-06
91,1,1,10000000.0,14000000.0,neutron,total,flux,9.028752807756743e-08,9.028752807756744e-08
91,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
92,1,1,1.0,10000000.0,neutron,total,flux,4.360516763964879e-06,1.1827069952812626e-06
92,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
92,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
93,1,1,1.0,10000000.0,neutron,total,flux,2.091871849329774e-06,1.0783712246127292e-06
93,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
93,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
94,1,1,1.0,10000000.0,neutron,total,flux,2.8642685880437537e-06,1.1875171006101973e-06
94,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
94,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
95,1,1,1.0,10000000.0,neutron,total,flux,1.4581098658103604e-06,9.733953055334549e-07
95,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
95,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
96,1,1,1.0,10000000.0,neutron,total,flux,4.2642387883659964e-06,2.1155731263712493e-06
96,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
96,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
97,1,1,1.0,10000000.0,neutron,total,flux,3.197836953397452e-06,1.2358091631257585e-06
97,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
97,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
98,1,1,1.0,10000000.0,neutron,total,flux,4.617818246086493e-06,1.9748474181365866e-06
98,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
98,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
99,1,1,1.0,10000000.0,neutron,total,flux,4.705005455453662e-06,2.4185910534839384e-06
99,1,1,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
99,1,1,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
1,1,2,1.0,10000000.0,neutron,total,flux,0.0,0.0
1,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
1,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
2,1,2,1.0,10000000.0,neutron,total,flux,0.0,0.0
2,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
2,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
3,1,2,1.0,10000000.0,neutron,total,flux,0.0,0.0
3,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
3,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
4,1,2,1.0,10000000.0,neutron,total,flux,0.0,0.0
4,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
4,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
5,1,2,1.0,10000000.0,neutron,total,flux,0.0,0.0
5,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
5,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
6,1,2,1.0,10000000.0,neutron,total,flux,0.0,0.0
6,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
6,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
7,1,2,1.0,10000000.0,neutron,total,flux,3.9435789260855105e-07,3.9435789260855105e-07
7,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
7,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
8,1,2,1.0,10000000.0,neutron,total,flux,0.0,0.0
8,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
8,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
9,1,2,1.0,10000000.0,neutron,total,flux,0.0,0.0
9,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
9,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
10,1,2,1.0,10000000.0,neutron,total,flux,0.0,0.0
10,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
10,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
11,1,2,1.0,10000000.0,neutron,total,flux,0.0,0.0
11,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
11,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
12,1,2,1.0,10000000.0,neutron,total,flux,0.0,0.0
12,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
12,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
13,1,2,1.0,10000000.0,neutron,total,flux,6.863049314920243e-07,6.863049314920243e-07
13,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
13,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
14,1,2,1.0,10000000.0,neutron,total,flux,0.0,0.0
14,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
14,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
15,1,2,1.0,10000000.0,neutron,total,flux,1.3197610947941436e-07,1.319761094794144e-07
15,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
15,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
16,1,2,1.0,10000000.0,neutron,total,flux,0.0,0.0
16,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
16,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
17,1,2,1.0,10000000.0,neutron,total,flux,0.0,0.0
17,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
17,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
18,1,2,1.0,10000000.0,neutron,total,flux,0.0,0.0
18,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
18,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
19,1,2,1.0,10000000.0,neutron,total,flux,0.0,0.0
19,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
19,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
20,1,2,1.0,10000000.0,neutron,total,flux,0.0,0.0
20,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
20,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
21,1,2,1.0,10000000.0,neutron,total,flux,0.0,0.0
21,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
21,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
22,1,2,1.0,10000000.0,neutron,total,flux,1.1388530805079598e-06,7.816085146260494e-07
22,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
22,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
23,1,2,1.0,10000000.0,neutron,total,flux,1.0658923533098035e-06,8.34921488058212e-07
23,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
23,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
24,1,2,1.0,10000000.0,neutron,total,flux,0.0,0.0
24,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
24,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
25,1,2,1.0,10000000.0,neutron,total,flux,5.524809964844945e-07,5.524809964844944e-07
25,1,2,10000000.0,14000000.0,neutron,total,flux,0.0,0.0
25,1,2,14000000.0,20000000.0,neutron,total,flux,0.0,0.0
